Date,Adj Close,Close,High,Low,Open,Volume,Year,Month,Daily_Return,Log_Return,Price_Range,MA5,MA10,MA20,MA50,EMA10,EMA20,EMA50,Rolling_STD_5,Rolling_STD_20,Lag1,Lag2,Lag3,Lag5,Lag10,Price_Diff,High_Low,Open_Close,Pct_Change,Volume_Change,RSI,MACD,MACD_Signal,MACD_Diff,BB_High,BB_Low,BB_Middle,Momentum,Rolling_Max,Rolling_Min,Volatility,Target
2014-03-14,15.39799976348877,15.39799976348877,15.795999526977539,15.221332550048828,15.685999870300293,124345500,2014,3,-0.02868079519568567,-0.02910012650090298,0.5746669769287109,15.779999732971191,16.271399784088135,15.572833251953124,13.066986637115479,15.900298556245877,15.416570586140265,14.287279299678389,0.27241473364200874,1.363576636201662,15.852666854858398,16.099332809448242,15.62733268737793,16.413999557495117,16.320667266845703,-0.28800010681152344,0.5746669769287109,0.28800010681152344,-2.868079519568567,32.926575052515105,54.8307226676061,0.8521222674160143,1.083389274203595,-0.23126700678758083,18.23093346124192,12.914733042664327,15.572833251953124,-0.9226675033569336,16.98933219909668,12.909333229064941,1.363576636201662,15.59866714477539
2014-03-17,15.59866714477539,15.59866714477539,15.862000465393066,15.366666793823242,15.66333293914795,88689000,2014,3,0.013032042107341546,0.012947855671868931,0.4953336715698242,15.715199851989746,16.160866451263427,15.69199995994568,13.178826637268067,15.845454511413603,15.434019042523525,14.346390311864763,0.2685012627978476,1.245757630567113,15.39799976348877,15.852666854858398,16.099332809448242,15.922666549682617,16.70400047302246,-0.0646657943725586,0.4953336715698242,0.0646657943725586,1.3032042107341546,-28.675344101716593,56.5961499794569,0.7699268546823692,1.02069679029935,-0.2507699356169808,18.12042864566851,13.26357127422285,15.69199995994568,-1.1053333282470703,16.98933219909668,12.909333229064941,1.245757630567113,16.002666473388672
2014-03-18,16.002666473388672,16.002666473388672,16.100000381469727,15.668000221252441,15.796667098999023,93634500,2014,3,0.02589960570756822,0.02556989177338053,0.43200016021728516,15.790266609191894,16.062199878692628,15.81313328742981,13.29946662902832,15.874039344591353,15.48847504986553,14.420612317224856,0.2894447452077499,1.1431450908777177,15.59866714477539,15.39799976348877,15.852666854858398,15.62733268737793,16.98933219909668,0.20599937438964844,0.43200016021728516,-0.20599937438964844,2.589960570756822,5.576227040557447,59.98691201081764,0.7289825107527097,0.962353934390022,-0.23337142363731234,18.041533308842425,13.584733266017196,15.81313328742981,-0.9866657257080078,16.98933219909668,12.909333229064941,1.1431450908777177,15.72266674041748
2014-03-19,15.72266674041748,15.72266674041748,16.10333251953125,15.567333221435547,16.092666625976562,76069500,2014,3,-0.017497067344171113,-0.01765195035174664,0.5359992980957031,15.714933395385742,15.950066566467285,15.953799962997437,13.417919960021973,15.846516391109722,15.510890414970783,14.478635980973353,0.23226353712922784,0.9179273111349765,16.002666473388672,15.59866714477539,15.39799976348877,16.099332809448242,16.8439998626709,-0.36999988555908203,0.5359992980957031,0.36999988555908203,-1.7497067344171113,-18.759111225029233,56.681885101420136,0.6662599547787487,0.9031351384677675,-0.23687518368901883,17.743169708020655,14.16443021797422,15.953799962997437,-1.121333122253418,16.98933219909668,13.973333358764648,0.9179273111349765,15.660667419433594
2014-03-20,15.660667419433594,15.660667419433594,15.949999809265137,15.557332992553711,15.744000434875488,57268500,2014,3,-0.003943308219114483,-0.0039511035586693435,0.3926668167114258,15.676533508300782,15.82986660003662,16.03693332672119,13.531986656188964,15.812725004178343,15.525219318226858,14.531030860457411,0.2193096762378289,0.7990708768575776,15.72266674041748,16.002666473388672,15.59866714477539,15.852666854858398,16.862667083740234,-0.08333301544189453,0.3926668167114258,0.08333301544189453,-0.3943308219114483,-24.71555616902964,55.946849911071915,0.6045798302787393,0.8434240768299619,-0.2388442465512226,17.594609227452587,14.479257425989795,16.03693332672119,-1.2019996643066406,16.98933219909668,13.973333358764648,0.7990708768575776,15.259332656860352
2014-03-21,15.259332656860352,15.259332656860352,15.74666690826416,15.166666984558105,15.73466682434082,123253500,2014,3,-0.025626925840671277,-0.025961015660230256,0.5799999237060547,15.648800086975097,15.714399909973144,16.101233291625977,13.635466651916504,15.71210659411953,15.499793344784488,14.563149520125425,0.266934789095409,0.6647238968917245,15.660667419433594,15.72266674041748,16.002666473388672,15.39799976348877,16.413999557495117,-0.47533416748046875,0.5799999237060547,0.47533416748046875,-2.5626925840671277,115.22040912543545,51.308556950771425,0.5173498390802553,0.7782092292800207,-0.26085939019976534,17.397018715442705,14.80544786780925,16.101233291625977,-1.1546669006347656,16.98933219909668,14.510000228881836,0.6647238968917245,14.678000450134277
2014-03-24,14.678000450134277,14.678000450134277,15.326666831970215,14.017999649047852,15.316666603088379,169932000,2014,3,-0.03809683030042055,-0.03884148858044731,1.3086671829223633,15.464666748046875,15.589933300018311,16.1096333026886,13.732320003509521,15.52408481894134,15.421238223155136,14.568189910286195,0.5136705941043427,0.6443053044004624,15.259332656860352,15.660667419433594,15.72266674041748,15.59866714477539,15.922666549682617,-0.6386661529541016,1.3086671829223633,0.6386661529541016,-3.8096830300420548,37.87194684126618,45.43291373890719,0.3967374495525231,0.7019148733345213,-0.3051774237819982,17.365615562140768,14.85365104323643,16.1096333026886,-1.2446660995483398,16.98933219909668,14.678000450134277,0.6443053044004624,14.696000099182129
2014-03-25,14.696000099182129,14.696000099182129,15.136667251586914,14.526666641235352,14.942667007446289,117981000,2014,3,0.0012263011647262179,0.0012255498715979462,0.6100006103515625,15.203333473205566,15.49680004119873,16.017766666412353,13.831946659088135,15.373522338407756,15.351937147087991,14.573772958608517,0.5038251747637092,0.7085012035118083,14.678000450134277,15.259332656860352,15.660667419433594,16.002666473388672,15.62733268737793,-0.24666690826416016,0.6100006103515625,0.24666690826416016,0.12263011647262179,-30.571640420874235,45.64048419142935,0.29915520811378293,0.6213629402903736,-0.3222077321765907,17.398889771148202,14.636643561676506,16.017766666412353,-0.9313325881958008,16.98933219909668,14.678000450134277,0.7085012035118083,14.197333335876465
2014-03-26,14.197333335876465,14.197333335876465,14.84000015258789,14.09000015258789,14.796667098999023,103609500,2014,3,-0.0339321420754084,-0.034521200938025694,0.75,14.898266792297363,15.306600093841553,15.884299993515015,13.930106658935546,15.159667907073182,15.241642568960156,14.557402316457834,0.5684100768314547,0.7872197640496711,14.696000099182129,14.678000450134277,15.259332656860352,15.72266674041748,16.099332809448242,-0.5993337631225586,0.75,0.5993337631225586,-3.39321420754084,-12.181198667582072,40.9885997377984,0.1795130240662992,0.5329929570455587,-0.3534799329792595,17.41887382238725,14.349726164642778,15.884299993515015,-1.9019994735717773,16.98933219909668,14.197333335876465,0.7872197640496711,13.821332931518555
2014-03-27,13.821332931518555,13.821332931518555,14.239999771118164,13.533332824707031,14.157999992370605,142435500,2014,3,-0.026483875208294427,-0.026840890576494185,0.7066669464111328,14.530399894714355,15.103466701507568,15.733566617965698,13.991506652832031,14.916332519880223,15.106005238598689,14.5255282400598,0.5464113867594768,0.8787033666740808,14.197333335876465,14.696000099182129,14.678000450134277,15.660667419433594,15.852666854858398,-0.3366670608520508,0.7066669464111328,0.3366670608520508,-2.6483875208294427,37.473397709669484,37.85552655315342,0.053736203464177734,0.43714160632928256,-0.3834054028651048,17.446474818978402,14.020658416952992,15.733566617965698,-2.0313339233398438,16.98933219909668,13.821332931518555,0.8787033666740808,14.157999992370605
2014-03-28,14.157999992370605,14.157999992370605,14.447999954223633,14.017999649047852,14.186667442321777,145272000,2014,3,0.02435850887321478,0.024066571665897613,0.43000030517578125,14.310133361816407,14.979466724395753,15.625433254241944,14.055826644897461,14.778453064768561,15.01549579482135,14.509677919091793,0.373836061089311,0.9339823918731411,13.821332931518555,14.197333335876465,14.696000099182129,15.259332656860352,15.39799976348877,-0.028667449951171875,0.43000030517578125,0.028667449951171875,2.435850887321478,1.9914276988531654,42.121532713115144,-0.018562636352298156,0.34600075779296646,-0.3645633941452646,17.446100113294,13.804766395189887,15.625433254241944,-1.239999771118164,16.98933219909668,13.821332931518555,0.9339823918731411,13.896666526794434
2014-03-31,13.896666526794434,13.896666526794434,14.449999809265137,13.759332656860352,14.433333396911621,125700000,2014,3,-0.018458360341644164,-0.018630841653690857,0.6906671524047852,14.153866577148438,14.809266662597656,15.485066556930542,14.105799980163575,14.61812746550199,14.908702319107915,14.483343689581952,0.34370979449470773,0.97347478588902,14.157999992370605,13.821332931518555,14.197333335876465,14.678000450134277,15.59866714477539,-0.5366668701171875,0.6906671524047852,0.5366668701171875,-1.8458360341644164,-13.472658186023455,39.83557028500036,-0.09584260056954541,0.2576320861204641,-0.35347468669000953,17.382718264513986,13.587414849347098,15.485066556930542,-1.702000617980957,16.98933219909668,13.821332931518555,0.97347478588902,14.464667320251465
2014-04-01,14.464667320251465,14.464667320251465,14.543999671936035,13.905332565307617,13.934666633605957,110571000,2014,4,0.040873168566134765,0.040059946058557325,0.638667106628418,14.107600021362305,14.655466747283935,15.358833312988281,14.168413333892822,14.590225510674912,14.866327719119019,14.482544367246657,0.2571629184999071,0.9309054126568272,13.896666526794434,14.157999992370605,13.821332931518555,14.696000099182129,16.002666473388672,0.5300006866455078,0.638667106628418,-0.5300006866455078,4.0873168566134765,-12.03579952267303,46.61679539228936,-0.10998675310706219,0.18410831827495885,-0.29409507138202107,17.173502035315405,13.544164590661158,15.358833312988281,-1.537999153137207,16.862667083740234,13.821332931518555,0.9309054126568272,15.352666854858398
2014-04-02,15.352666854858398,15.352666854858398,15.392666816711426,14.536666870117188,14.666666984558105,161734500,2014,4,0.061390940762507284,0.05958025619764394,0.8559999465942383,14.338666725158692,14.618466758728028,15.284266662597656,14.239893321990968,14.728851657726794,14.912730494838236,14.519651434542954,0.6204255214623299,0.8629273158652566,14.464667320251465,13.896666526794434,14.157999992370605,14.197333335876465,15.72266674041748,0.685999870300293,0.8559999465942383,-0.685999870300293,6.1390940762507284,46.27207857394795,55.13131545436225,-0.04897737409394054,0.13749117980117898,-0.18646855389511952,16.966421679048988,13.602111646146323,15.284266662597656,-0.36999988555908203,16.862667083740234,13.821332931518555,0.8629273158652566,15.026666641235352
2014-04-03,15.026666641235352,15.026666641235352,15.715332984924316,14.800000190734863,15.353333473205566,163855500,2014,4,-0.021234109793757616,-0.021462796604579205,0.9153327941894531,14.57973346710205,14.555066680908203,15.192466640472412,14.302346649169921,14.782999979756669,14.923599519702234,14.541199589746226,0.603086865810117,0.7798344121522742,15.352666854858398,14.464667320251465,13.896666526794434,13.821332931518555,15.660667419433594,-0.32666683197021484,0.9153327941894531,0.32666683197021484,-2.1234109793757616,1.311408512098522,51.86102407000397,-0.0266255714057948,0.10466782955978422,-0.131293400965579,16.712643768123055,13.67228951282177,15.192466640472412,-0.6340007781982422,16.413999557495117,13.821332931518555,0.7798344121522742,14.148667335510254
2014-04-04,14.148667335510254,14.148667335510254,15.218000411987305,14.083333015441895,15.067333221435547,170184000,2014,4,-0.05842941263604928,-0.060205960393162464,1.1346673965454102,14.57786693572998,14.444000148773194,15.079200029373169,14.343319988250732,14.667666522141,14.849685931152354,14.524571573949219,0.6047306295472232,0.7572623933420373,15.026666641235352,15.352666854858398,14.464667320251465,14.157999992370605,15.259332656860352,-0.918665885925293,1.1346673965454102,0.918665885925293,-5.842941263604928,3.862244477603749,44.24821673072259,-0.07884988062357223,0.06796428752311293,-0.14681416814668516,16.555376191965703,13.603023866780635,15.079200029373169,-1.1106653213500977,16.099332809448242,13.821332931518555,0.7572623933420373,13.834667205810547
2014-04-07,13.834667205810547,13.834667205810547,14.41333293914795,13.567333221435547,13.720666885375977,147832500,2014,4,-0.02219291204279228,-0.022442879981467958,0.8459997177124023,14.565467071533202,14.35966682434082,14.974800062179565,14.387213325500488,14.51621183284413,14.752886521646879,14.495438240908582,0.6225631685837576,0.7784910988935545,14.148667335510254,15.026666641235352,15.352666854858398,13.896666526794434,14.678000450134277,0.11400032043457031,0.8459997177124023,-0.11400032043457031,-2.219291204279228,-13.133725849668599,41.88046798574079,-0.14391623146113908,0.02558818372626253,-0.1695044151874016,16.492358590215527,13.457241534143602,14.974800062179565,-0.8433332443237305,16.099332809448242,13.821332931518555,0.7784910988935545,14.36400032043457
2014-04-08,14.36400032043457,14.36400032043457,14.432666778564453,13.761333465576172,14.00333309173584,103339500,2014,4,0.038261355097989114,0.03754754023558408,0.6713333129882812,14.545333671569825,14.326466846466065,14.911633443832397,14.448333339691162,14.48853697231717,14.715804350214151,14.489904540268071,0.6282398205457738,0.7739983848131019,13.834667205810547,14.148667335510254,15.026666641235352,14.464667320251465,14.696000099182129,0.36066722869873047,0.6713333129882812,-0.36066722869873047,3.8261355097989114,-30.096900208005685,47.02660742471943,-0.15102806720191886,-0.009735066459373748,-0.1412930007425451,16.42043405982992,13.402832827834875,14.911633443832397,-0.3319997787475586,16.099332809448242,13.821332931518555,0.7739983848131019,14.461999893188477
2014-04-09,14.461999893188477,14.461999893188477,14.563332557678223,14.059332847595215,14.450667381286621,77368500,2014,4,0.006822582189342397,0.006799413695085217,0.5039997100830078,14.36720027923584,14.352933502197265,14.82976679801941,14.499733333587647,14.483712043120768,14.691605697829933,14.488733100032798,0.44023891551518024,0.7269219203354539,14.36400032043457,13.834667205810547,14.148667335510254,15.352666854858398,14.197333335876465,0.011332511901855469,0.5039997100830078,-0.011332511901855469,0.6822582189342397,-25.131726009899413,47.94556815543057,-0.14706127097057475,-0.03720030736161395,-0.1098609636089608,16.246798490468066,13.412735105570755,14.82976679801941,0.2646665573120117,16.002666473388672,13.821332931518555,0.7269219203354539,13.612667083740234
2014-04-10,13.612667083740234,13.612667083740234,14.5,13.586000442504883,14.454667091369629,108172500,2014,4,-0.058728586344982125,-0.06052374989572162,0.9139995574951172,14.084400367736816,14.332066917419434,14.717766809463502,14.538346672058106,14.325340078750845,14.58874657464436,14.4520571377545,0.3569967512851444,0.7335573499090523,14.461999893188477,14.36400032043457,13.834667205810547,15.026666641235352,13.821332931518555,-0.8420000076293945,0.9139995574951172,0.8420000076293945,-5.872858634498213,39.81465325035383,41.26439072679371,-0.21003051489379132,-0.07176634886804942,-0.1382641660257419,16.147733335400822,13.287800283526181,14.717766809463502,-0.2086658477783203,16.002666473388672,13.612667083740234,0.7335573499090523,13.585332870483398
2014-04-11,13.585332870483398,13.585332870483398,13.800000190734863,13.239999771118164,13.37399959564209,136008000,2014,4,-0.002007998365690211,-0.002010017097267678,0.5600004196166992,13.971733474731446,14.274800205230713,14.627133464813232,14.566266670227051,14.190793206862924,14.493096651354955,14.415868115729314,0.41570894309696077,0.7567041769781839,13.612667083740234,14.461999893188477,14.36400032043457,14.148667335510254,14.157999992370605,0.2113332748413086,0.5600004196166992,-0.2113332748413086,-0.20079983656902112,25.73251057338972,41.06605503225164,-0.2591523895106018,-0.10924355699655991,-0.1499088325140419,16.10222146338609,13.152045466240375,14.627133464813232,-0.572667121887207,16.002666473388672,13.585332870483398,0.7567041769781839,13.206000328063965
2014-04-14,13.206000328063965,13.206000328063965,13.895999908447266,12.96066665649414,13.84000015258789,115545000,2014,4,-0.027922211846836853,-0.02831944875968507,0.935333251953125,13.84600009918213,14.205733585357667,14.50750012397766,14.588506679534913,14.011739839941729,14.37041542229095,14.365479443235078,0.5430864071852256,0.7836796470210179,13.585332870483398,13.612667083740234,14.461999893188477,13.834667205810547,13.896666526794434,-0.6339998245239258,0.935333251953125,0.6339998245239258,-2.7922211846836853,-15.045438503617437,38.31385791608389,-0.3249450309616666,-0.15238385178958125,-0.17256117917208535,16.035172994322927,12.979827253632392,14.50750012397766,-0.6906661987304688,16.002666473388672,13.206000328063965,0.7836796470210179,12.927332878112793
2014-04-15,12.927332878112793,12.927332878112793,13.28600025177002,12.288000106811523,13.272666931152344,204889500,2014,4,-0.02110157829990189,-0.021327399035902955,0.9980001449584961,13.558666610717774,14.052000141143798,14.353733444213868,14.610906677246094,13.814574833074015,14.232876920399866,14.305728734912723,0.5793517818565905,0.7765458020289261,13.206000328063965,13.585332870483398,13.612667083740234,14.36400032043457,14.464667320251465,-0.3453340530395508,0.9980001449584961,0.3453340530395508,-2.110157829990189,77.32441905751006,36.384706771875294,-0.395018777040951,-0.20091083683985522,-0.19410794020109579,15.867499890554003,12.839966997873733,14.353733444213868,-1.5373344421386719,15.72266674041748,12.927332878112793,0.7765458020289261,13.27400016784668
